REC_NO,OBJECT,REGION,DATE,UT,ERR_UT,JD,LONG_1,LONG_2,LONG_3,LONG_SYST,ERR_LONG,SYSTEM,PHASE,LAT,ERR_LAT,INFO,MEAS,CHANNEL,INSTR,MAGN,ORIE,OBSERVER
5429,DC2_PROJ,L1,9/8/2023,20:54.7,,2460196.371,321.5,167.9,190.8,321.5,,1,10.1,7.5,,,ada,colo,,,,&Miyaz_7
5430,DC2_PROJ,L2,9/8/2023,20:54.7,,2460196.371,289.9,136.3,159.3,289.9,,1,10.1,8.2,,,ada,colo,,,,&Miyaz_7
5431,DC2_PROJ,L2,9/8/2023,20:54.7,,2460196.371,300.3,146.7,169.6,300.3,,1,10.1,8.2,,,ada,colo,,,,&Miyaz_7
5432,DC2_PROJ,L1,9/9/2023,17:25.2,,2460197.226,275.2,115.1,138.2,275.2,,1,10,6.3,,,ada,colo,,,,&Miyaz_7
5433,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,344.3,184.2,207.3,344.3,,1,10,6.5,,,ada,colo,,,,&Miyaz_7
5434,DC2_PROJ,L1,9/9/2023,17:25.2,,2460197.226,11.3,211.2,234.4,11.3,,1,10,6.6,,,ada,colo,,,,&Miyaz_7
5435,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,307.9,147.8,171,307.9,,1,10,6.8,,,ada,colo,,,,&Miyaz_7
5436,DC2_PROJ,L1,9/9/2023,17:25.2,,2460197.226,356.7,196.6,219.7,356.7,,1,10,6.8,,,ada,colo,,,,&Miyaz_7
5437,DC2_PROJ,L1,9/9/2023,17:25.2,,2460197.226,320.9,160.8,183.9,320.9,,1,10,7.1,,,ada,colo,,,,&Miyaz_7
5438,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,279.3,119.2,142.3,279.3,,1,10,7.4,,,ada,colo,,,,&Miyaz_7
5439,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,289,128.9,152.1,289,,1,10,7.4,,,ada,colo,,,,&Miyaz_7
5440,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,316,155.9,179.1,316,,1,10,7.4,,,ada,colo,,,,&Miyaz_7
5441,DC3_PROJ,L1,9/9/2023,17:25.2,,2460197.226,349.1,189,212.2,349.1,,1,10,7.4,,,ada,colo,,,,&Miyaz_7
5442,DC1_PROJ,L1,9/9/2023,19:12.8,,2460197.301,21.7,221,244.1,21.7,,1,10,7.7,,,ada,colo,,,,&Miyaz_7
5443,DC3_PROJ,L1,9/9/2023,21:00.9,,2460197.376,95.3,294.1,317.3,95.3,,1,10,4,,,ada,colo,,,,&Miyaz_7
5444,DC2_PROJ,L1,9/9/2023,21:00.9,,2460197.376,70.9,269.7,292.9,70.9,,1,10,6.5,,,ada,colo,,,,&Miyaz_7
5445,DC3_PROJ,L1,9/9/2023,21:00.9,,2460197.376,81,279.7,302.9,81,,1,10,7.5,,,ada,colo,,,,&Miyaz_7
5446,DC1_PROJ,L1,9/9/2023,21:00.9,,2460197.376,118.1,316.8,340,118.1,,1,10,7.9,,,ada,colo,,,,&Miyaz_7
5447,DC1_PROJ,L1,9/9/2023,21:00.9,,2460197.376,100,298.8,322,100,,1,10,8,,,ada,colo,,,,&Miyaz_7
5448,DC1_PROJ,L2,9/9/2023,21:00.9,,2460197.376,105.3,304.1,327.3,105.3,,1,10,8.7,,,ada,colo,,,,&Miyaz_7
5449,DC2_PROJ,L1,9/10/2023,16:56.8,,2460198.206,158.9,351.3,14.7,158.9,,1,9.9,7,,,ada,colo,,,,&Miyaz_7
5450,DC2_PROJ,L1,9/10/2023,16:56.8,,2460198.206,69,261.4,284.8,69,,1,9.9,7.2,,,ada,colo,,,,&Miyaz_7
5451,DC1_PROJ,L1,9/10/2023,16:56.8,,2460198.206,118.6,311,334.4,118.6,,1,9.9,7.6,,,ada,colo,,,,&Miyaz_7
5452,DC1_PROJ,L1,9/10/2023,16:56.8,,2460198.206,98.9,291.3,314.7,98.9,,1,9.9,7.9,,,ada,colo,,,,&Miyaz_7
5453,DC2_PROJ,L1,9/10/2023,16:56.8,,2460198.206,130.8,323.2,346.6,130.8,,1,9.9,8,,,ada,colo,,,,&Miyaz_7
5454,DC3_PROJ,L2,9/10/2023,16:56.8,,2460198.206,80.5,272.9,296.3,80.5,,1,9.9,8.3,,,ada,colo,,,,&Miyaz_7
5455,DC2_PROJ,L2,9/10/2023,16:56.8,,2460198.206,124.7,317.1,340.5,124.7,,1,9.9,8.3,,,ada,colo,,,,&Miyaz_7
5456,DC2_PROJ,L2,9/10/2023,16:56.8,,2460198.206,62.6,255,278.4,62.6,,1,9.9,8.7,,,ada,colo,,,,&Miyaz_7
5457,DC1_PROJ,L1,9/10/2023,18:47.8,,2460198.283,169,0.9,24.3,169,,1,9.9,6.5,,,ada,colo,,,,&Miyaz_7
5458,DC2_PROJ,L1,9/10/2023,20:52.1,,2460198.37,243.9,75.1,98.5,243.9,,1,9.9,6.6,,,ada,colo,,,,&Miyaz_7
5459,DC2_PROJ,L1,9/10/2023,20:52.1,,2460198.37,273.9,105.1,128.5,273.9,,1,9.9,6.8,,,ada,colo,,,,&Miyaz_7
5460,DC3_PROJ,L1,9/10/2023,20:52.1,,2460198.37,306.4,137.6,161,306.4,,1,9.9,7.2,,,ada,colo,,,,&Miyaz_7
5461,DC3_PROJ,L1,9/10/2023,20:52.1,,2460198.37,260.1,91.2,114.7,260.1,,1,9.9,7.3,,,ada,colo,,,,&Miyaz_7
5462,DC2_PROJ,L1,9/10/2023,20:52.1,,2460198.37,277.3,108.5,131.9,277.3,,1,9.9,7.7,,,ada,colo,,,,&Miyaz_7
5463,DC2_PROJ,L1,9/10/2023,20:52.1,,2460198.37,289.1,120.3,143.8,289.1,,1,9.9,7.8,,,ada,colo,,,,&Miyaz_7
5464,DC3_PROJ,L2,9/10/2023,20:52.1,,2460198.37,264,95.1,118.6,264,,1,9.9,8.5,,,ada,colo,,,,&Miyaz_7
5465,DC3_PROJ,L2,9/10/2023,20:52.1,,2460198.37,235.5,66.7,90.2,235.5,,1,9.9,8.9,,,ada,colo,,,,&Miyaz_7
5466,DC2_PROJ,L1,9/11/2023,17:06.2,,2460199.213,227.7,52.5,76.1,227.7,,1,9.8,7.1,,,ada,colo,,,,&Miyaz_7
5467,DC3_PROJ,L1,9/11/2023,17:06.2,,2460199.213,235.4,60.1,83.8,235.4,,1,9.8,7.5,,,ada,colo,,,,&Miyaz_7
5468,DC3_PROJ,L1,9/11/2023,18:04.3,,2460199.253,272.2,96.7,120.3,272.2,,1,9.8,6.7,,,ada,colo,,,,&Miyaz_7
5469,DC3_PROJ,L1,9/11/2023,18:04.3,,2460199.253,324.1,148.5,172.2,324.1,,1,9.8,6.8,,,ada,colo,,,,&Miyaz_7
5470,DC3_PROJ,L1,9/11/2023,18:04.3,,2460199.253,306.2,130.6,154.3,306.2,,1,9.8,6.9,,,ada,colo,,,,&Miyaz_7
5471,DC3_PROJ,L1,9/11/2023,18:04.3,,2460199.253,278.2,102.6,126.3,278.2,,1,9.8,7.6,,,ada,colo,,,,&Miyaz_7
5472,DC2_PROJ,L1,9/11/2023,19:58.1,,2460199.332,32.4,216.2,239.9,32.4,,1,9.8,5.6,,,ada,colo,,,,&Miyaz_7
5473,DC3_PROJ,L1,9/11/2023,19:58.1,,2460199.332,23.5,207.3,231,23.5,,1,9.8,5.8,,,ada,colo,,,,&Miyaz_7
5474,DC2_PROJ,L1,9/11/2023,19:58.1,,2460199.332,27,210.8,234.5,27,,1,9.8,6,,,ada,colo,,,,&Miyaz_7
5475,DC3_PROJ,L1,9/11/2023,19:58.1,,2460199.332,356.5,180.4,204,356.5,,1,9.8,6.4,,,ada,colo,,,,&Miyaz_7
5476,DC2_PROJ,L1,9/11/2023,20:57.1,,2460199.373,81.1,264.6,288.3,81.1,,1,9.8,4.8,,,ada,colo,,,,&Miyaz_7
5477,DC2_PROJ,L1,9/11/2023,20:57.1,,2460199.373,67.2,250.8,274.5,67.2,,1,9.8,6.4,,,ada,colo,,,,&Miyaz_7
5478,DC2_PROJ,L2,9/11/2023,20:57.1,,2460199.373,99.3,282.8,306.5,99.3,,1,9.8,8.2,,,ada,colo,,,,&Miyaz_7
5479,DC2_PROJ,L1,9/12/2023,17:26.2,,2460200.227,32.5,209.5,233.4,32.5,,1,9.7,6.3,,,ada,colo,,,,&Miyaz_7
5480,DC2_PROJ,L1,9/12/2023,17:26.2,,2460200.227,67.1,244.1,268,67.1,,1,9.7,6.8,,,ada,colo,,,,&Miyaz_7
5481,DC2_PROJ,L1,9/12/2023,17:26.2,,2460200.227,119.7,296.7,320.6,119.7,,1,9.7,6.8,,,ada,colo,,,,&Miyaz_7
5482,DC3_PROJ,L1,9/12/2023,17:26.2,,2460200.227,80.3,257.3,281.3,80.3,,1,9.7,7.3,,,ada,colo,,,,&Miyaz_7
5483,DC3_PROJ,L1,9/12/2023,17:26.2,,2460200.227,42.3,219.3,243.3,42.3,,1,9.7,7.5,,,ada,colo,,,,&Miyaz_7
5484,DC2_PROJ,L1,9/12/2023,17:26.2,,2460200.227,104.6,281.6,305.5,104.6,,1,9.7,7.8,,,ada,colo,,,,&Miyaz_7
5485,DC2_PROJ,L1,9/12/2023,17:26.2,,2460200.227,124.4,301.4,325.3,124.4,,1,9.7,7.8,,,ada,colo,,,,&Miyaz_7
5486,DC2_PROJ,L2,9/12/2023,17:26.2,,2460200.227,87.7,264.7,288.6,87.7,,1,9.7,8.1,,,ada,colo,,,,&Miyaz_7
5487,DC3_PROJ,L2,9/12/2023,17:26.2,,2460200.227,80,257,281,80,,1,9.7,8.2,,,ada,colo,,,,&Miyaz_7
5488,DC2_PROJ,L2,9/12/2023,17:26.2,,2460200.227,101.4,278.4,302.3,101.4,,1,9.7,9.1,,,ada,colo,,,,&Miyaz_7
5489,DC2_PROJ,L1,9/12/2023,19:25.0,,2460200.309,168.4,344.8,8.8,168.4,,1,9.6,6.9,,,ada,colo,,,,&Miyaz_7
5490,DC1_PROJ,L1,9/12/2023,19:25.0,,2460200.309,155.2,331.6,355.5,155.2,,1,9.6,7.5,,,ada,colo,,,,&Miyaz_7
5491,DC2_PROJ,L1,9/12/2023,19:25.0,,2460200.309,132.1,308.5,332.4,132.1,,1,9.6,7.8,,,ada,colo,,,,&Miyaz_7
5492,DC2_PROJ,L2,9/12/2023,19:25.0,,2460200.309,128.2,304.6,328.6,128.2,,1,9.6,8.5,,,ada,colo,,,,&Miyaz_7
5493,DC2_PROJ,L2,9/12/2023,19:25.0,,2460200.309,172.9,349.3,13.2,172.9,,1,9.6,9.3,,,ada,colo,,,,&Miyaz_7
5494,DC1_PROJ,L1,9/12/2023,21:14.6,,2460200.385,227.5,43.3,67.3,227.5,,1,9.6,6.9,,,ada,colo,,,,&Miyaz_7
5495,DC3_PROJ,L1,9/12/2023,21:14.6,,2460200.385,271.1,86.9,110.9,271.1,,1,9.6,7,,,ada,colo,,,,&Miyaz_7
5496,DC2_PROJ,L1,9/12/2023,21:14.6,,2460200.385,203.2,19,42.9,203.2,,1,9.6,7.5,,,ada,colo,,,,&Miyaz_7
5497,DC3_PROJ,L2,9/12/2023,21:14.6,,2460200.385,233.6,49.4,73.4,233.6,,1,9.6,8.7,,,ada,colo,,,,&Miyaz_7
5498,DC2_PROJ,L2,9/12/2023,21:14.6,,2460200.385,194.7,10.5,34.4,194.7,,1,9.6,9.9,,,ada,colo,,,,&Miyaz_7
5499,DC3_PROJ,L1,9/13/2023,16:53.4,,2460201.204,256.3,65.9,90,256.3,,1,9.5,7.2,,,ada,colo,,,,&Miyaz_7
5500,DC2_PROJ,L1,9/13/2023,16:53.4,,2460201.204,271.3,80.9,105.1,271.3,,1,9.5,7.2,,,ada,colo,,,,&Miyaz_7
5501,DC1_PROJ,L1,9/13/2023,16:53.4,,2460201.204,202.9,12.5,36.7,202.9,,1,9.5,7.5,,,ada,colo,,,,&Miyaz_7
5502,DC2_PROJ,L1,9/13/2023,16:53.4,,2460201.204,213.9,23.4,47.6,213.9,,1,9.5,7.6,,,ada,colo,,,,&Miyaz_7
5503,DC1_PROJ,L1,9/13/2023,16:53.4,,2460201.204,225.6,35.2,59.3,225.6,,1,9.5,7.8,,,ada,colo,,,,&Miyaz_7
5504,DC3_PROJ,L2,9/13/2023,16:53.4,,2460201.204,261.8,71.3,95.5,261.8,,1,9.5,8.4,,,ada,colo,,,,&Miyaz_7
5505,DC3_PROJ,L2,9/13/2023,16:53.4,,2460201.204,238.9,48.5,72.7,238.9,,1,9.5,8.6,,,ada,colo,,,,&Miyaz_7
5506,DC1_PROJ,L1,9/14/2023,17:07.7,,2460202.214,31.6,193.5,217.9,31.6,,1,9.4,6.5,,,ada,colo,,,,&Miyaz_7
5507,DC3_PROJ,L1,9/14/2023,17:07.7,,2460202.214,337.7,139.5,164,337.7,,1,9.4,7,,,ada,colo,,,,&Miyaz_7
5508,DC2_PROJ,L1,9/14/2023,18:56.2,,2460202.289,76.6,237.9,262.3,76.6,,1,9.4,6,,,ada,colo,,,,&Miyaz_7
5509,DC2_PROJ,L1,9/14/2023,18:56.2,,2460202.289,65.2,226.4,250.9,65.2,,1,9.4,7.2,,,ada,colo,,,,&Miyaz_7
5510,DC2_PROJ,L1,9/14/2023,18:56.2,,2460202.289,79.4,240.7,265.2,79.4,,1,9.4,7.7,,,ada,colo,,,,&Miyaz_7
5511,DC2_PROJ,L1,9/14/2023,18:56.2,,2460202.289,86.4,247.7,272.1,86.4,,1,9.4,7.8,,,ada,colo,,,,&Miyaz_7
5512,DC1_PROJ,L1,9/14/2023,18:56.2,,2460202.289,98.2,259.4,283.9,98.2,,1,9.4,7.9,,,ada,colo,,,,&Miyaz_7
5513,DC1_PROJ,L1,9/14/2023,18:56.2,,2460202.289,117.4,278.7,303.1,117.4,,1,9.4,7.9,,,ada,colo,,,,&Miyaz_7
5514,DC3_PROJ,L2,9/14/2023,18:56.2,,2460202.289,106.1,267.4,291.8,106.1,,1,9.4,8.2,,,ada,colo,,,,&Miyaz_7
5515,DC3_PROJ,L2,9/14/2023,18:56.2,,2460202.289,48,209.2,233.7,48,,1,9.4,8.3,,,ada,colo,,,,&Miyaz_7
5516,DC3_PROJ,L2,9/14/2023,18:56.2,,2460202.289,122,283.2,307.7,122,,1,9.4,8.5,,,ada,colo,,,,&Miyaz_7
5517,DC3_PROJ,L2,9/14/2023,18:56.2,,2460202.289,104.2,265.5,290,104.2,,1,9.4,8.7,,,ada,colo,,,,&Miyaz_7
5518,DC2_PROJ,L1,9/14/2023,21:00.2,,2460202.375,166.1,326.7,351.2,166.1,,1,9.4,5.7,,,ada,colo,,,,&Miyaz_7
5519,DC2_PROJ,L1,9/14/2023,21:00.2,,2460202.375,169.2,329.9,354.4,169.2,,1,9.4,6.4,,,ada,colo,,,,&Miyaz_7
5520,DC1_PROJ,L1,9/14/2023,21:00.2,,2460202.375,155.9,316.5,341,155.9,,1,9.4,7.3,,,ada,colo,,,,&Miyaz_7
5521,DC2_PROJ,L1,9/14/2023,21:00.2,,2460202.375,141.2,301.8,326.3,141.2,,1,9.4,7.4,,,ada,colo,,,,&Miyaz_7
5522,DC2_PROJ,L2,9/14/2023,21:00.2,,2460202.375,167.2,327.8,352.3,167.2,,1,9.4,8.7,,,ada,colo,,,,&Miyaz_7
5523,DC1_PROJ,L1,9/15/2023,16:42.0,,2460203.196,167.5,321.9,346.6,167.5,,1,9.3,7.2,,,ada,colo,,,,&Miyaz_7
5524,DC1_PROJ,L1,9/15/2023,16:42.0,,2460203.196,206.9,1.3,26,206.9,,1,9.3,7.3,,,ada,colo,,,,&Miyaz_7
5525,DC1_PROJ,L1,9/15/2023,16:42.0,,2460203.196,153.4,307.8,332.5,153.4,,1,9.3,7.3,,,ada,colo,,,,&Miyaz_7
5526,DC2_PROJ,L1,9/15/2023,16:42.0,,2460203.196,116.3,270.6,295.3,116.3,,1,9.3,7.4,,,ada,colo,,,,&Miyaz_7
5527,DC2_PROJ,L2,9/15/2023,16:42.0,,2460203.196,225.4,19.7,44.5,225.4,,1,9.3,8.1,,,ada,colo,,,,&Miyaz_7
5528,DC2_PROJ,L2,9/15/2023,16:42.0,,2460203.196,127.5,281.9,306.6,127.5,,1,9.3,8.2,,,ada,colo,,,,&Miyaz_7
5529,DC2_PROJ,L2,9/15/2023,16:42.0,,2460203.196,134.1,288.5,313.2,134.1,,1,9.3,8.2,,,ada,colo,,,,&Miyaz_7
5530,DC3_PROJ,L1,9/15/2023,17:14.3,,2460203.218,226.7,20.9,45.6,226.7,,1,9.3,4.6,,,ada,colo,,,,&Miyaz_7
5531,DC2_PROJ,L1,9/15/2023,17:14.3,,2460203.218,242.7,36.8,61.6,242.7,,1,9.3,7,,,ada,colo,,,,&Miyaz_7
5532,DC3_PROJ,L1,9/16/2023,17:56.6,,2460204.248,345.3,131.7,156.7,345.3,,1,9.2,7,,,ada,colo,,,,&Miyaz_7
5533,DC3_PROJ,L1,9/16/2023,17:56.6,,2460204.248,354,140.3,165.3,354,,1,9.2,7,,,ada,colo,,,,&Miyaz_7
5534,DC2_PROJ,L1,9/16/2023,17:56.6,,2460204.248,12.1,158.4,183.4,12.1,,1,9.2,7.2,,,ada,colo,,,,&Miyaz_7
5535,DC1_PROJ,L1,9/16/2023,17:56.6,,2460204.248,29.9,176.3,201.3,29.9,,1,9.2,7.3,,,ada,colo,,,,&Miyaz_7
5536,DC3_PROJ,L2,9/16/2023,17:56.6,,2460204.248,4.1,150.4,175.4,4.1,,1,9.2,8.2,,,ada,colo,,,,&Miyaz_7
5537,DC3_PROJ,L1,9/16/2023,19:56.2,,2460204.331,73.7,219.4,244.4,73.7,,1,9.1,6.8,,,ada,colo,,,,&Miyaz_7
5538,DC3_PROJ,L1,9/16/2023,19:56.2,,2460204.331,80.1,225.8,250.8,80.1,,1,9.1,7.5,,,ada,colo,,,,&Miyaz_7
5539,DC1_PROJ,L1,9/16/2023,19:56.2,,2460204.331,115.8,261.5,286.5,115.8,,1,9.1,7.5,,,ada,colo,,,,&Miyaz_7
5540,DC3_PROJ,L1,9/16/2023,19:56.2,,2460204.331,91,236.7,261.7,91,,1,9.1,7.8,,,ada,colo,,,,&Miyaz_7
5541,DC3_PROJ,L1,9/16/2023,19:56.2,,2460204.331,82.4,228.1,253.1,82.4,,1,9.1,8,,,ada,colo,,,,&Miyaz_7
5542,DC1_PROJ,L2,9/16/2023,19:56.2,,2460204.331,96.8,242.5,267.5,96.8,,1,9.1,8.2,,,ada,colo,,,,&Miyaz_7
5543,DC3_PROJ,L2,9/16/2023,19:56.2,,2460204.331,123.7,269.4,294.4,123.7,,1,9.1,8.3,,,ada,colo,,,,&Miyaz_7
5544,DC2_PROJ,L1,9/17/2023,17:46.9,,2460205.241,168.8,307.5,332.8,168.8,,1,9,6.4,,,ada,colo,,,,&Miyaz_7
5545,DC2_PROJ,L1,9/17/2023,17:46.9,,2460205.241,115.8,254.5,279.8,115.8,,1,9,8,,,ada,colo,,,,&Miyaz_7
5546,DC3_PROJ,L2,9/17/2023,17:46.9,,2460205.241,122.2,260.9,286.2,122.2,,1,9,9.2,,,ada,colo,,,,&Miyaz_7
5547,DC1_PROJ,L1,9/17/2023,19:41.3,,2460205.32,223.4,1.5,26.8,223.4,,1,9,7.7,,,ada,colo,,,,&Miyaz_7
5548,DC2_PROJ,L1,9/17/2023,21:02.2,,2460205.377,276.6,54.3,79.6,276.6,,1,9,6.1,,,ada,colo,,,,&Miyaz_7
5549,DC3_PROJ,L1,9/17/2023,21:02.2,,2460205.377,251.2,28.9,54.2,251.2,,1,9,6.9,,,ada,colo,,,,&Miyaz_7
5550,DC3_PROJ,L1,9/17/2023,21:02.2,,2460205.377,259.8,37.5,62.8,259.8,,1,9,7.1,,,ada,colo,,,,&Miyaz_7
5551,DC2_PROJ,L1,9/17/2023,21:02.2,,2460205.377,270.4,48.1,73.4,270.4,,1,9,7.5,,,ada,colo,,,,&Miyaz_7
5552,DC1_PROJ,L1,9/17/2023,21:02.2,,2460205.377,242.6,20.3,45.6,242.6,,1,9,7.8,,,ada,colo,,,,&Miyaz_7
5553,DC1_PROJ,L1,9/18/2023,17:08.3,,2460206.214,275.7,47,72.5,275.7,,1,8.9,6.3,,,ada,colo,,,,&Miyaz_7
5554,DC3_PROJ,L1,9/18/2023,17:08.3,,2460206.214,258.8,30.1,55.6,258.8,,1,8.9,7,,,ada,colo,,,,&Miyaz_7
5555,DC2_PROJ,L1,9/18/2023,17:08.3,,2460206.214,307.7,79,104.5,307.7,,1,8.9,7.4,,,ada,colo,,,,&Miyaz_7
5556,DC2_PROJ,L1,9/18/2023,17:08.3,,2460206.214,317.6,88.9,114.4,317.6,,1,8.9,7.4,,,ada,colo,,,,&Miyaz_7
5557,DC3_PROJ,L2,9/18/2023,17:08.3,,2460206.214,292.2,63.5,89,292.2,,1,8.9,8.4,,,ada,colo,,,,&Miyaz_7
5558,DC2_PROJ,L1,9/18/2023,19:01.4,,2460206.293,29.5,160.2,185.8,29.5,,1,8.9,7.1,,,ada,colo,,,,&Miyaz_7
5559,DC3_PROJ,L1,9/18/2023,19:01.4,,2460206.293,353,123.7,149.3,353,,1,8.9,7.4,,,ada,colo,,,,&Miyaz_7
5560,DC3_PROJ,L1,9/18/2023,19:01.4,,2460206.293,329.4,100.2,125.7,329.4,,1,8.9,7.8,,,ada,colo,,,,&Miyaz_7
5561,DC3_PROJ,L2,9/18/2023,19:01.4,,2460206.293,1.2,132,157.5,1.2,,1,8.9,8.2,,,ada,colo,,,,&Miyaz_7
5562,DC2_PROJ,L1,9/18/2023,20:54.4,,2460206.371,69.8,199.9,225.5,69.8,,1,8.9,6.8,,,ada,colo,,,,&Miyaz_7
5563,DC2_PROJ,L1,9/18/2023,20:54.4,,2460206.371,95.8,225.9,251.5,95.8,,1,8.9,8,,,ada,colo,,,,&Miyaz_7
5564,DC3_PROJ,L2,9/18/2023,20:54.4,,2460206.371,99.4,229.5,255.1,99.4,,1,8.9,8.9,,,ada,colo,,,,&Miyaz_7
5565,DC1_PROJ,L2,9/18/2023,20:54.4,,2460206.371,113.3,243.5,269,113.3,,1,8.9,9,,,ada,colo,,,,&Miyaz_7
5566,DC3_PROJ,L1,9/19/2023,17:05.8,,2460207.212,66.3,190,215.8,66.3,,1,8.7,6.2,,,ada,colo,,,,&Miyaz_7
5567,DC3_PROJ,L1,9/19/2023,17:05.8,,2460207.212,68.8,192.5,218.3,68.8,,1,8.7,7.2,,,ada,colo,,,,&Miyaz_7
5568,DC2_PROJ,L1,9/19/2023,17:05.8,,2460207.212,80.2,203.9,229.7,80.2,,1,8.7,7.5,,,ada,colo,,,,&Miyaz_7
5569,DC2_PROJ,L1,9/19/2023,17:05.8,,2460207.212,95.8,219.5,245.3,95.8,,1,8.7,7.8,,,ada,colo,,,,&Miyaz_7
5570,DC3_PROJ,L1,9/19/2023,17:05.8,,2460207.212,120.6,244.3,270.1,120.6,,1,8.7,7.9,,,ada,colo,,,,&Miyaz_7
5571,DC3_PROJ,L1,9/19/2023,17:05.8,,2460207.212,106.6,230.3,256.1,106.6,,1,8.7,8,,,ada,colo,,,,&Miyaz_7
5572,DC1_PROJ,L2,9/19/2023,17:05.8,,2460207.212,113.8,237.5,263.3,113.8,,1,8.7,8.5,,,ada,colo,,,,&Miyaz_7
5573,DC2_PROJ,L1,9/19/2023,19:00.8,,2460207.292,167.9,291,316.8,167.9,,1,8.7,5.7,,,ada,colo,,,,&Miyaz_7
5574,DC1_PROJ,L1,9/19/2023,19:00.8,,2460207.292,164,287.1,313,164,,1,8.7,7.2,,,ada,colo,,,,&Miyaz_7
5575,DC2_PROJ,L1,9/19/2023,19:00.8,,2460207.292,151.8,274.9,300.7,151.8,,1,8.7,7.7,,,ada,colo,,,,&Miyaz_7
5576,DC3_PROJ,L1,9/19/2023,19:00.8,,2460207.292,175.7,298.8,324.6,175.7,,1,8.7,7.9,,,ada,colo,,,,&Miyaz_7
5577,DC1_PROJ,L1,9/19/2023,21:01.7,,2460207.376,278.3,40.8,66.6,278.3,,1,8.7,6,,,ada,colo,,,,&Miyaz_7
5578,DC2_PROJ,L1,9/19/2023,21:01.7,,2460207.376,204.5,326.9,352.8,204.5,,1,8.7,6,,,ada,colo,,,,&Miyaz_7
5579,DC1_PROJ,L1,9/19/2023,21:01.7,,2460207.376,240.4,2.8,28.7,240.4,,1,8.7,6.6,,,ada,colo,,,,&Miyaz_7
5580,DC2_PROJ,L1,9/19/2023,21:01.7,,2460207.376,270.9,33.3,59.2,270.9,,1,8.7,7.9,,,ada,colo,,,,&Miyaz_7
5581,DC1_PROJ,L1,9/20/2023,16:48.4,,2460208.2,239.3,355.5,21.6,239.3,,1,8.6,6.6,,,ada,colo,,,,&Miyaz_8
5582,DC2_PROJ,L1,9/20/2023,16:48.4,,2460208.2,195.7,311.8,337.9,195.7,,1,8.6,8,,,ada,colo,,,,&Miyaz_8
5583,DC2_PROJ,L2,9/20/2023,16:48.4,,2460208.2,219.4,335.6,1.6,219.4,,1,8.6,9.1,,,ada,colo,,,,&Miyaz_8
5584,DC2_PROJ,L1,9/20/2023,19:05.7,,2460208.296,278.1,33.6,59.7,278.1,,1,8.6,6.1,,,ada,colo,,,,&Miyaz_8
5585,DC3_PROJ,L1,9/20/2023,19:05.7,,2460208.296,284.6,40.1,66.1,284.6,,1,8.6,6.7,,,ada,colo,,,,&Miyaz_8
5586,DC3_PROJ,L1,9/20/2023,19:05.7,,2460208.296,299.2,54.6,80.7,299.2,,1,8.6,6.7,,,ada,colo,,,,&Miyaz_8
5587,DC2_PROJ,L1,9/20/2023,19:05.7,,2460208.296,313.8,69.3,95.4,313.8,,1,8.6,7.2,,,ada,colo,,,,&Miyaz_8
5588,DC3_PROJ,L1,9/20/2023,19:05.7,,2460208.296,325.8,81.3,107.4,325.8,,1,8.6,8,,,ada,colo,,,,&Miyaz_8
5589,DC3_PROJ,L1,9/20/2023,20:57.3,,2460208.373,69.6,184.4,210.5,69.6,,1,8.6,6.6,,,ada,colo,,,,&Miyaz_8
5590,DC2_PROJ,L1,9/20/2023,20:57.3,,2460208.373,29.7,144.5,170.6,29.7,,1,8.6,7.1,,,ada,colo,,,,&Miyaz_8
5591,DC1_PROJ,L1,9/21/2023,18:12.8,,2460209.259,69.5,177.5,203.9,69.5,,1,8.5,7.5,,,ada,colo,,,,&Miyaz_8
5592,DC1_PROJ,L1,9/21/2023,18:12.8,,2460209.259,94,202.1,228.4,94,,1,8.5,7.6,,,ada,colo,,,,&Miyaz_8
5593,DC2_PROJ,L2,9/21/2023,18:12.8,,2460209.259,76.4,184.5,210.8,76.4,,1,8.5,8.5,,,ada,colo,,,,&Miyaz_8
5594,DC2_PROJ,L2,9/21/2023,18:12.8,,2460209.259,118,226.1,252.4,118,,1,8.5,8.6,,,ada,colo,,,,&Miyaz_8
5595,DC1_PROJ,L2,9/21/2023,18:12.8,,2460209.259,112.8,220.8,247.2,112.8,,1,8.5,8.7,,,ada,colo,,,,&Miyaz_8
5596,DC3_PROJ,L1,9/21/2023,19:09.6,,2460209.298,157.6,265.4,291.7,157.6,,1,8.4,5.2,,,ada,colo,,,,&Miyaz_8
5597,DC3_PROJ,L1,9/21/2023,19:09.6,,2460209.298,135.1,242.9,269.2,135.1,,1,8.4,6.6,,,ada,colo,,,,&Miyaz_8
5598,DC2_PROJ,L1,9/21/2023,19:09.6,,2460209.298,163.2,271,297.4,163.2,,1,8.4,7.4,,,ada,colo,,,,&Miyaz_8
5599,DC2_PROJ,L1,9/21/2023,19:09.6,,2460209.298,152.1,259.9,286.3,152.1,,1,8.4,7.6,,,ada,colo,,,,&Miyaz_8
